date,ticker,trigger_time_et,reference_time_et,gain_pct,above_20pct_duration_min,above_10pct_duration_min,reference_price,trigger_price
2025-06-25,O:SPY250626C00608000,10:45:00,10:15:00,26.87,2,5,1.6,2.03
2025-06-25,O:SPY250626C00608000,13:20:00,13:09:00,20.59,10,13,1.02,1.23
2025-06-25,O:SPY250626C00608000,13:50:00,13:41:00,26.19,4,8,0.84,1.06
2025-06-25,O:SPY250626C00608000,15:06:00,14:32:00,21.18,24,29,0.85,1.03
2025-06-25,O:SPY250626C00608000,15:59:00,15:54:00,27.06,4,7,0.85,1.08
2025-06-25,O:SPY250626P00607000,09:50:00,09:42:00,25.38,4,6,1.3,1.63
2025-06-25,O:SPY250626P00607000,10:11:00,09:57:00,20.61,16,33,1.31,1.58
2025-06-25,O:SPY250626P00607000,10:50:00,10:45:00,21.77,292,309,1.24,1.51
2025-06-26,O:SPY250627C00608000,10:00:00,09:51:00,27.8,331,333,2.23,2.85
2025-06-26,O:SPY250627P00607000,09:51:00,09:31:00,24.75,1,5,1.01,1.26
2025-06-26,O:SPY250627P00607000,11:30:00,11:04:00,22.22,3,4,0.63,0.77
2025-06-26,O:SPY250627P00607000,14:49:00,14:14:00,20.51,1,8,0.39,0.47
2025-06-26,O:SPY250627P00607000,16:00:00,15:56:00,23.33,15,15,0.3,0.37
2025-06-27,O:SPY250630C00614000,09:45:00,09:32:00,21.52,257,263,1.58,1.92
2025-06-27,O:SPY250630C00614000,14:45:00,14:42:00,20.0,2,3,1.05,1.26
2025-06-27,O:SPY250630C00614000,15:10:00,15:01:00,22.34,65,65,0.94,1.15
2025-06-27,O:SPY250630P00613000,13:18:00,12:31:00,22.22,170,176,0.81,0.99
2025-06-30,O:SPY250701C00618000,11:34:00,11:13:00,23.85,37,45,1.09,1.35
2025-06-30,O:SPY250701C00618000,12:37:00,12:24:00,20.0,18,22,1.15,1.38
2025-06-30,O:SPY250701C00618000,14:20:00,13:57:00,21.28,2,9,0.94,1.14
2025-06-30,O:SPY250701C00618000,14:45:00,14:40:00,20.24,87,91,0.84,1.01
2025-06-30,O:SPY250701P00617000,09:35:00,09:30:00,22.63,76,119,1.9,2.33
2025-06-30,O:SPY250701P00617000,12:24:00,12:09:00,20.0,1,9,1.9,2.28
2025-06-30,O:SPY250701P00617000,13:21:00,12:45:00,21.67,76,94,1.8,2.19
2025-06-30,O:SPY250701P00617000,15:59:00,15:53:00,33.72,16,16,0.86,1.15
2025-07-01,O:SPY250702C00618000,09:49:00,09:43:00,22.76,15,21,1.23,1.51
2025-07-01,O:SPY250702C00618000,10:15:00,10:11:00,31.88,5,6,1.38,1.82
2025-07-01,O:SPY250702C00618000,11:04:00,10:46:00,24.53,2,3,1.06,1.32
2025-07-01,O:SPY250702C00618000,11:21:00,11:13:00,24.44,284,294,0.9,1.12
2025-07-01,O:SPY250702P00617000,10:22:00,10:15:00,23.31,98,109,1.33,1.64
2025-07-01,O:SPY250702P00617000,12:21:00,12:16:00,22.05,3,13,1.27,1.55
2025-07-01,O:SPY250702P00617000,12:46:00,12:38:00,21.21,1,2,1.32,1.6
2025-07-01,O:SPY250702P00617000,12:57:00,12:53:00,27.05,8,11,1.22,1.55
2025-07-01,O:SPY250702P00617000,14:17:00,13:53:00,24.44,7,15,0.9,1.12
2025-07-01,O:SPY250702P00617000,15:00:00,14:46:00,46.74,22,23,0.92,1.35
2025-07-01,O:SPY250702P00617000,15:32:00,15:26:00,20.43,2,9,0.93,1.12
2025-07-01,O:SPY250702P00617000,15:51:00,15:47:00,20.73,1,1,0.82,0.99
2025-07-01,O:SPY250702P00617000,16:00:00,15:53:00,34.41,15,15,0.93,1.25
2025-07-02,O:SPY250703C00619000,09:46:00,09:34:00,20.0,2,10,1.4,1.68
2025-07-02,O:SPY250703C00619000,10:24:00,09:59:00,21.71,351,351,1.52,1.85
2025-07-07,O:SPY250708C00624000,09:57:00,09:46:00,20.12,2,3,1.64,1.97
2025-07-07,O:SPY250708C00624000,10:25:00,10:15:00,20.44,1,5,1.37,1.65
2025-07-07,O:SPY250708C00624000,11:58:00,11:50:00,20.22,16,21,0.89,1.07
2025-07-07,O:SPY250708C00624000,12:26:00,12:21:00,21.54,14,17,0.65,0.79
2025-07-07,O:SPY250708C00624000,13:12:00,13:03:00,23.73,13,14,0.59,0.73
2025-07-07,O:SPY250708C00624000,13:30:00,13:27:00,29.03,1,3,0.62,0.8
2025-07-07,O:SPY250708C00624000,14:41:00,14:32:00,21.21,34,43,0.33,0.4
2025-07-07,O:SPY250708C00624000,15:50:00,15:42:00,32.14,25,25,0.28,0.37
2025-07-07,O:SPY250708P00623000,09:33:00,09:30:00,22.16,1,4,1.67,2.04
2025-07-07,O:SPY250708P00623000,10:02:00,09:58:00,31.45,324,331,1.59,2.09
2025-07-08,O:SPY250709C00622000,09:45:00,09:34:00,21.83,7,13,1.42,1.73
2025-07-08,O:SPY250709C00622000,10:31:00,10:24:00,21.5,19,21,1.07,1.3
2025-07-08,O:SPY250709C00622000,11:01:00,10:53:00,22.64,18,20,1.06,1.3
2025-07-08,O:SPY250709C00622000,11:39:00,11:28:00,21.36,84,87,1.03,1.25
2025-07-08,O:SPY250709C00622000,13:23:00,13:18:00,20.0,7,11,1.0,1.2
2025-07-08,O:SPY250709C00622000,13:52:00,13:42:00,21.78,27,33,1.01,1.23
2025-07-08,O:SPY250709C00622000,15:49:00,15:42:00,22.97,1,2,0.74,0.91
2025-07-08,O:SPY250709C00622000,16:01:00,15:53:00,25.35,8,14,0.71,0.89
2025-07-08,O:SPY250709P00621000,09:59:00,09:48:00,27.81,33,35,1.69,2.16
2025-07-08,O:SPY250709P00621000,10:45:00,10:40:00,23.67,47,71,1.69,2.09
2025-07-08,O:SPY250709P00621000,12:35:00,12:26:00,44.06,75,96,1.43,2.06
2025-07-08,O:SPY250709P00621000,14:30:00,14:13:00,22.88,5,9,1.53,1.88
2025-07-09,O:SPY250710C00621000,09:39:00,09:30:00,20.71,43,45,3.09,3.73
2025-07-09,O:SPY250710C00621000,11:25:00,11:16:00,21.29,37,54,2.02,2.45
2025-07-09,O:SPY250710C00621000,13:24:00,13:01:00,21.56,2,8,2.18,2.65
2025-07-09,O:SPY250710C00621000,14:05:00,13:33:00,21.28,115,122,2.35,2.85
2025-07-09,O:SPY250710P00620000,10:27:00,10:00:00,27.45,225,245,0.51,0.65
2025-07-10,O:SPY250711C00623000,10:18:00,09:58:00,23.19,2,7,2.07,2.55
2025-07-10,O:SPY250711C00623000,10:37:00,10:26:00,20.74,311,311,2.17,2.62
2025-07-10,O:SPY250711P00622000,09:52:00,09:30:00,20.2,13,23,0.99,1.19
2025-07-10,O:SPY250711P00622000,10:25:00,10:18:00,30.43,3,5,0.92,1.2
2025-07-10,O:SPY250711P00622000,15:50:00,15:42:00,27.59,24,25,0.29,0.37
2025-07-11,O:SPY250714C00623000,09:50:00,09:44:00,23.26,371,382,1.72,2.12
2025-07-11,O:SPY250714P00622000,09:37:00,09:30:00,23.39,11,13,1.71,2.11
2025-07-11,O:SPY250714P00622000,10:46:00,10:36:00,20.0,34,52,1.1,1.32
2025-07-11,O:SPY250714P00622000,11:53:00,11:42:00,27.18,25,37,1.03,1.31
2025-07-11,O:SPY250714P00622000,13:38:00,13:30:00,21.84,6,13,0.87,1.06
2025-07-11,O:SPY250714P00622000,15:02:00,14:44:00,20.51,15,23,0.78,0.94
2025-07-11,O:SPY250714P00622000,15:51:00,15:26:00,20.73,22,24,0.82,0.99
2025-07-14,O:SPY250715C00622000,09:48:00,09:44:00,21.78,7,13,2.25,2.74
2025-07-14,O:SPY250715C00622000,10:17:00,10:12:00,20.59,6,11,2.38,2.87
2025-07-14,O:SPY250715C00622000,10:58:00,10:32:00,20.17,265,268,2.38,2.86
2025-07-14,O:SPY250715P00621000,09:42:00,09:36:00,31.54,5,6,1.3,1.71
2025-07-14,O:SPY250715P00621000,09:57:00,09:51:00,21.67,7,10,1.2,1.46
2025-07-14,O:SPY250715P00621000,10:28:00,10:22:00,28.97,14,24,1.07,1.38
2025-07-14,O:SPY250715P00621000,12:31:00,11:41:00,22.22,2,9,0.81,0.99
2025-07-14,O:SPY250715P00621000,15:24:00,14:30:00,20.0,1,2,0.6,0.72
2025-07-14,O:SPY250715P00621000,16:03:00,15:49:00,20.97,9,12,0.62,0.75
2025-07-15,O:SPY250716C00627000,10:15:00,10:03:00,20.0,1,2,1.3,1.56
2025-07-15,O:SPY250716C00627000,11:27:00,11:14:00,20.69,2,5,0.87,1.05
2025-07-15,O:SPY250716C00627000,11:48:00,11:33:00,22.22,1,4,0.9,1.1
2025-07-15,O:SPY250716C00627000,13:30:00,13:15:00,22.0,77,83,0.5,0.61
2025-07-15,O:SPY250716P00626000,09:33:00,09:30:00,21.37,365,366,1.17,1.42
2025-07-16,O:SPY250717C00622000,10:12:00,10:07:00,20.1,1,4,1.99,2.39
2025-07-16,O:SPY250717C00622000,10:50:00,10:41:00,21.05,4,4,2.09,2.53
2025-07-16,O:SPY250717C00622000,11:04:00,10:58:00,23.0,12,12,2.0,2.46
2025-07-16,O:SPY250717C00622000,11:28:00,11:24:00,20.25,2,2,1.63,1.96
2025-07-16,O:SPY250717C00622000,11:42:00,11:36:00,23.08,261,261,1.3,1.6
2025-07-16,O:SPY250717P00621000,09:41:00,09:33:00,21.21,66,72,0.99,1.2
2025-07-16,O:SPY250717P00621000,10:58:00,10:56:00,40.77,2,5,1.3,1.83
2025-07-16,O:SPY250717P00621000,11:16:00,11:14:00,75.45,100,103,1.1,1.93
2025-07-16,O:SPY250717P00621000,16:02:00,15:40:00,22.22,11,13,0.54,0.66
2025-07-17,O:SPY250718C00625000,09:41:00,09:30:00,24.87,373,390,1.89,2.36
2025-07-17,O:SPY250718P00624000,10:19:00,10:10:00,22.22,9,13,1.08,1.32
2025-07-17,O:SPY250718P00624000,12:39:00,12:08:00,23.53,1,22,0.68,0.84
2025-07-18,O:SPY250721C00629000,11:47:00,11:00:00,21.0,15,19,1.0,1.21
2025-07-18,O:SPY250721C00629000,13:33:00,13:02:00,20.27,7,13,0.74,0.89
2025-07-18,O:SPY250721C00629000,15:56:00,15:40:00,21.21,1,2,0.66,0.8
2025-07-18,O:SPY250721P00628000,10:05:00,09:48:00,21.9,331,368,1.37,1.67
2025-07-21,O:SPY250722C00630000,09:45:00,09:30:00,33.33,318,319,1.11,1.48
2025-07-21,O:SPY250722P00629000,12:11:00,11:34:00,21.88,15,24,0.64,0.78
2025-07-21,O:SPY250722P00629000,14:46:00,13:33:00,24.14,89,89,0.58,0.72
2025-07-22,O:SPY250723C00629000,09:38:00,09:32:00,21.02,3,7,1.57,1.9
2025-07-22,O:SPY250723C00629000,10:15:00,10:03:00,20.43,1,3,0.93,1.12
2025-07-22,O:SPY250723C00629000,10:34:00,10:24:00,21.65,13,18,0.97,1.18
2025-07-22,O:SPY250723C00629000,11:00:00,10:53:00,20.56,1,2,1.07,1.29
2025-07-22,O:SPY250723C00629000,11:34:00,11:16:00,20.95,1,5,1.05,1.27
2025-07-22,O:SPY250723C00629000,12:52:00,12:28:00,21.87,191,203,0.96,1.17
2025-07-22,O:SPY250723P00628000,09:46:00,09:39:00,21.32,206,212,1.36,1.65
2025-07-22,O:SPY250723P00628000,13:54:00,13:30:00,20.69,3,6,1.16,1.4
2025-07-22,O:SPY250723P00628000,14:17:00,14:07:00,35.25,3,5,1.22,1.65
2025-07-22,O:SPY250723P00628000,15:59:00,15:57:00,30.23,16,16,0.86,1.12
2025-07-23,O:SPY250724C00631000,10:21:00,10:00:00,22.06,332,350,1.36,1.66
2025-07-23,O:SPY250724P00630000,09:45:00,09:38:00,39.69,80,105,1.31,1.83
2025-07-23,O:SPY250724P00630000,12:22:00,12:04:00,25.26,14,21,0.95,1.19
2025-07-23,O:SPY250724P00630000,13:51:00,13:46:00,25.3,1,1,0.83,1.04
2025-07-23,O:SPY250724P00630000,16:03:00,16:02:00,35.48,11,12,0.31,0.42
2025-07-24,O:SPY250725C00634000,09:45:00,09:40:00,23.33,27,32,1.8,2.22
2025-07-24,O:SPY250725C00634000,10:45:00,10:18:00,20.1,74,86,2.09,2.51
2025-07-24,O:SPY250725C00634000,13:05:00,12:26:00,22.45,136,154,1.96,2.4
2025-07-24,O:SPY250725P00633000,09:31:00,09:30:00,20.65,4,14,0.92,1.11
2025-07-24,O:SPY250725P00633000,10:12:00,10:01:00,24.42,7,16,0.86,1.07
2025-07-24,O:SPY250725P00633000,12:05:00,11:53:00,24.62,60,64,0.65,0.81
2025-07-24,O:SPY250725P00633000,14:39:00,14:10:00,20.0,24,36,0.55,0.66
2025-07-24,O:SPY250725P00633000,15:40:00,15:24:00,21.82,34,35,0.55,0.67
2025-07-25,O:SPY250728C00636000,10:12:00,10:04:00,21.24,1,5,1.13,1.37
2025-07-25,O:SPY250728C00636000,10:35:00,10:23:00,22.95,301,337,1.22,1.5
2025-07-28,O:SPY250729C00640000,10:05:00,09:40:00,26.79,13,16,0.56,0.71
2025-07-28,O:SPY250729C00640000,11:35:00,11:20:00,25.0,51,70,0.36,0.45
2025-07-28,O:SPY250729C00640000,15:53:00,15:17:00,31.25,22,22,0.16,0.21
2025-07-28,O:SPY250729P00639000,10:57:00,10:17:00,21.18,25,46,2.03,2.46
2025-07-28,O:SPY250729P00639000,12:47:00,12:20:00,21.72,106,123,2.21,2.69
2025-07-29,O:SPY250730C00639000,11:48:00,11:42:00,23.81,18,25,0.63,0.78
2025-07-29,O:SPY250730C00639000,12:54:00,12:39:00,20.63,43,44,0.63,0.76
2025-07-29,O:SPY250730C00639000,14:39:00,13:50:00,20.69,3,11,0.58,0.7
2025-07-29,O:SPY250730C00639000,16:00:00,15:39:00,20.93,2,9,0.43,0.52
2025-07-29,O:SPY250730P00638000,09:49:00,09:39:00,23.7,288,323,1.73,2.14
2025-07-30,O:SPY250731C00637000,10:22:00,09:56:00,20.4,33,41,2.01,2.42
2025-07-30,O:SPY250731C00637000,12:15:00,11:14:00,20.81,123,145,1.97,2.38
2025-07-30,O:SPY250731C00637000,15:13:00,15:05:00,23.4,2,3,0.94,1.16
2025-07-30,O:SPY250731C00637000,15:46:00,15:40:00,20.9,26,29,0.67,0.81
2025-07-30,O:SPY250731P00636000,11:09:00,10:31:00,20.09,41,60,2.34,2.81
2025-07-30,O:SPY250731P00636000,14:37:00,14:35:00,21.39,84,84,1.87,2.27
2025-07-31,O:SPY250801C00641000,09:50:00,09:45:00,20.77,38,45,1.3,1.57
2025-07-31,O:SPY250801C00641000,11:28:00,11:16:00,20.29,114,115,0.69,0.83
2025-07-31,O:SPY250801C00641000,13:37:00,13:32:00,25.0,10,13,0.6,0.75
2025-07-31,O:SPY250801C00641000,14:20:00,14:16:00,28.95,52,53,0.38,0.49
2025-07-31,O:SPY250801P00640000,09:40:00,09:34:00,23.21,6,10,2.8,3.45
2025-07-31,O:SPY250801P00640000,10:22:00,10:03:00,23.14,314,321,2.42,2.98
2025-08-01,O:SPY250804C00630000,10:26:00,10:01:00,22.39,7,16,0.67,0.82
2025-08-01,O:SPY250804C00630000,11:39:00,11:30:00,22.73,74,77,0.44,0.54
2025-08-01,O:SPY250804C00630000,14:27:00,14:14:00,20.0,72,85,0.25,0.3
2025-08-01,O:SPY250804C00630000,16:14:00,16:00:00,30.43,1,1,0.23,0.3
2025-08-01,O:SPY250804P00629000,09:35:00,09:31:00,21.47,88,93,5.03,6.11
2025-08-01,O:SPY250804P00629000,12:40:00,12:06:00,20.82,85,85,5.14,6.21
2025-08-04,O:SPY250805C00625000,09:37:00,09:30:00,22.36,275,277,3.22,3.94
2025-08-04,O:SPY250805P00624000,10:52:00,10:49:00,24.24,1,10,0.66,0.82
2025-08-04,O:SPY250805P00624000,11:21:00,11:12:00,23.81,1,2,0.63,0.78
2025-08-04,O:SPY250805P00624000,11:42:00,11:37:00,24.19,1,7,0.62,0.77
2025-08-04,O:SPY250805P00624000,13:45:00,13:31:00,21.05,11,16,0.38,0.46
2025-08-04,O:SPY250805P00624000,14:14:00,14:05:00,21.05,1,4,0.38,0.46
2025-08-04,O:SPY250805P00624000,14:51:00,14:36:00,21.21,5,7,0.33,0.4
2025-08-05,O:SPY250806C00632000,09:38:00,09:34:00,27.17,12,18,1.73,2.2
2025-08-05,O:SPY250806C00632000,11:01:00,10:49:00,20.75,18,24,0.53,0.64
2025-08-05,O:SPY250806C00632000,11:48:00,11:35:00,20.83,1,1,0.48,0.58
2025-08-05,O:SPY250806C00632000,12:00:00,11:50:00,20.83,37,41,0.48,0.58
2025-08-05,O:SPY250806C00632000,12:51:00,12:46:00,29.79,89,96,0.47,0.61
2025-08-05,O:SPY250806C00632000,14:32:00,14:30:00,21.74,1,3,0.46,0.56
2025-08-05,O:SPY250806C00632000,15:02:00,14:52:00,24.39,30,34,0.41,0.51
2025-08-05,O:SPY250806P00631000,09:56:00,09:45:00,20.14,334,336,1.39,1.67
2025-08-06,O:SPY250807C00632000,09:47:00,09:39:00,24.1,3,3,0.83,1.03
2025-08-06,O:SPY250807C00632000,09:53:00,09:51:00,28.4,5,6,0.81,1.04
2025-08-06,O:SPY250807C00632000,10:04:00,10:00:00,32.63,9,10,0.95,1.26
2025-08-06,O:SPY250807C00632000,10:35:00,10:23:00,25.0,340,340,0.72,0.9
2025-08-06,O:SPY250807P00631000,09:39:00,09:34:00,21.64,2,5,3.05,3.71
2025-08-06,O:SPY250807P00631000,10:14:00,10:09:00,25.78,22,26,2.25,2.83
2025-08-06,O:SPY250807P00631000,11:38:00,11:32:00,21.9,3,6,1.37,1.67
2025-08-06,O:SPY250807P00631000,12:43:00,12:36:00,20.54,11,17,1.12,1.35
2025-08-06,O:SPY250807P00631000,13:50:00,13:41:00,20.56,6,10,1.07,1.29
2025-08-06,O:SPY250807P00631000,15:50:00,15:32:00,23.46,18,25,0.81,1.0
2025-08-07,O:SPY250808C00635000,09:32:00,09:30:00,21.59,2,3,2.64,3.21
2025-08-07,O:SPY250808C00635000,09:56:00,09:48:00,21.74,5,6,2.53,3.08
2025-08-07,O:SPY250808C00635000,10:44:00,10:25:00,20.98,2,2,1.43,1.73
2025-08-07,O:SPY250808C00635000,11:17:00,11:15:00,21.43,7,9,0.98,1.19
2025-08-07,O:SPY250808C00635000,11:53:00,11:49:00,20.48,4,8,0.83,1.0
2025-08-07,O:SPY250808C00635000,12:13:00,12:10:00,20.99,18,25,0.81,0.98
2025-08-07,O:SPY250808C00635000,12:51:00,12:46:00,25.42,12,17,0.59,0.74
2025-08-07,O:SPY250808C00635000,14:38:00,14:18:00,22.22,1,2,0.36,0.44
2025-08-07,O:SPY250808C00635000,14:53:00,14:45:00,25.71,66,82,0.35,0.44
2025-08-07,O:SPY250808P00634000,09:42:00,09:32:00,22.55,349,354,1.02,1.25
2025-08-08,O:SPY250811C00634000,09:45:00,09:33:00,25.34,308,312,2.21,2.77
2025-08-08,O:SPY250811P00633000,10:50:00,10:35:00,22.54,59,71,0.71,0.87
2025-08-08,O:SPY250811P00633000,13:01:00,12:42:00,26.23,3,8,0.61,0.77
2025-08-08,O:SPY250811P00633000,15:35:00,15:19:00,22.5,17,19,0.4,0.49
2025-08-11,O:SPY250812C00638000,11:51:00,11:09:00,21.47,63,83,1.63,1.98
2025-08-11,O:SPY250812C00638000,14:58:00,14:44:00,23.2,2,17,1.25,1.54
2025-08-11,O:SPY250812C00638000,15:59:00,15:55:00,27.55,13,16,0.98,1.25
2025-08-11,O:SPY250812P00637000,10:40:00,10:11:00,21.08,37,70,1.85,2.24
2025-08-11,O:SPY250812P00637000,12:40:00,12:11:00,21.33,214,214,1.5,1.82
2025-08-12,O:SPY250813C00637000,09:33:00,09:31:00,22.73,11,11,2.64,3.24
2025-08-12,O:SPY250813C00637000,09:55:00,09:50:00,23.21,1,1,2.37,2.92
2025-08-12,O:SPY250813C00637000,10:05:00,10:00:00,22.77,255,255,2.24,2.75
2025-08-12,O:SPY250813P00636000,09:44:00,09:38:00,60.26,34,37,0.78,1.25
2025-08-12,O:SPY250813P00636000,15:43:00,15:06:00,20.0,3,7,0.2,0.24
2025-08-12,O:SPY250813P00636000,16:14:00,16:06:00,25.0,1,1,0.16,0.2
2025-08-13,O:SPY250814C00644000,09:32:00,09:30:00,27.18,50,52,1.95,2.48
2025-08-13,O:SPY250814C00644000,11:21:00,11:16:00,25.58,24,33,1.29,1.62
2025-08-13,O:SPY250814C00644000,13:03:00,12:50:00,23.58,2,5,1.06,1.31
2025-08-13,O:SPY250814C00644000,13:20:00,13:11:00,25.47,11,13,1.06,1.33
2025-08-13,O:SPY250814C00644000,13:56:00,13:36:00,22.86,139,139,1.05,1.29
2025-08-13,O:SPY250814P00643000,10:00:00,09:54:00,22.67,4,6,0.75,0.92
2025-08-13,O:SPY250814P00643000,10:24:00,10:08:00,33.33,278,290,0.87,1.16
2025-08-13,O:SPY250814P00643000,15:38:00,15:22:00,27.71,2,10,0.83,1.06
2025-08-14,O:SPY250815C00645000,09:35:00,09:33:00,31.13,143,156,1.06,1.39
2025-08-14,O:SPY250815C00645000,12:21:00,12:14:00,25.96,4,7,1.04,1.31
2025-08-14,O:SPY250815C00645000,12:50:00,12:30:00,25.45,205,205,1.1,1.38
2025-08-14,O:SPY250815P00644000,09:55:00,09:52:00,25.14,2,3,1.83,2.29
2025-08-14,O:SPY250815P00644000,10:57:00,10:49:00,21.71,135,148,1.29,1.57
2025-08-14,O:SPY250815P00644000,13:40:00,13:28:00,24.43,1,6,1.31,1.63
2025-08-14,O:SPY250815P00644000,14:16:00,14:07:00,22.54,1,3,1.42,1.74
2025-08-14,O:SPY250815P00644000,15:59:00,15:57:00,20.43,16,16,0.93,1.12
2025-08-15,O:SPY250818C00647000,10:01:00,10:00:00,28.57,8,17,0.7,0.9
2025-08-15,O:SPY250818C00647000,10:28:00,10:25:00,25.4,2,3,0.63,0.79
2025-08-15,O:SPY250818C00647000,11:15:00,11:06:00,21.15,7,8,0.52,0.63
2025-08-15,O:SPY250818C00647000,11:49:00,11:44:00,21.95,12,12,0.41,0.5
2025-08-15,O:SPY250818C00647000,12:10:00,12:02:00,20.45,148,169,0.44,0.53
2025-08-15,O:SPY250818C00647000,15:11:00,15:06:00,20.93,3,7,0.43,0.52
2025-08-15,O:SPY250818P00646000,09:45:00,09:32:00,21.86,182,191,2.15,2.62
2025-08-15,O:SPY250818P00646000,14:19:00,14:00:00,20.45,4,6,2.2,2.65
2025-08-15,O:SPY250818P00646000,15:03:00,14:29:00,28.88,43,56,2.32,2.99
2025-08-18,O:SPY250819C00643000,09:46:00,09:42:00,25.75,3,4,1.67,2.1
2025-08-18,O:SPY250819C00643000,10:03:00,09:58:00,21.77,15,27,1.47,1.79
2025-08-18,O:SPY250819C00643000,10:52:00,10:47:00,27.07,17,23,1.33,1.69
2025-08-18,O:SPY250819C00643000,12:21:00,11:36:00,22.14,7,14,1.31,1.6
2025-08-18,O:SPY250819C00643000,13:03:00,12:48:00,20.69,31,57,1.16,1.4
2025-08-18,O:SPY250819C00643000,14:46:00,14:18:00,20.17,82,89,1.19,1.43
2025-08-18,O:SPY250819P00642000,09:51:00,09:48:00,31.25,12,16,0.96,1.26
2025-08-18,O:SPY250819P00642000,10:28:00,10:25:00,25.0,20,34,0.84,1.05
2025-08-18,O:SPY250819P00642000,11:29:00,11:09:00,21.28,8,9,0.94,1.14
2025-08-18,O:SPY250819P00642000,12:36:00,12:30:00,29.55,30,37,0.88,1.14
2025-08-18,O:SPY250819P00642000,13:35:00,13:31:00,21.92,66,75,0.73,0.89
2025-08-18,O:SPY250819P00642000,15:59:00,15:54:00,22.81,4,16,0.57,0.7
2025-08-19,O:SPY250820C00643000,09:40:00,09:35:00,22.05,4,5,1.27,1.55
2025-08-19,O:SPY250820C00643000,09:53:00,09:47:00,23.31,34,46,1.33,1.64
2025-08-19,O:SPY250820C00643000,11:16:00,11:01:00,20.99,4,6,0.81,0.98
2025-08-19,O:SPY250820C00643000,13:27:00,13:17:00,20.59,29,34,0.34,0.41
2025-08-19,O:SPY250820C00643000,15:24:00,15:16:00,20.83,13,24,0.24,0.29
2025-08-19,O:SPY250820C00643000,15:56:00,15:54:00,21.74,19,19,0.23,0.28
2025-08-19,O:SPY250820P00642000,09:32:00,09:30:00,32.76,4,5,1.16,1.54
2025-08-19,O:SPY250820P00642000,09:45:00,09:43:00,26.92,7,8,1.04,1.32
2025-08-19,O:SPY250820P00642000,10:27:00,10:10:00,22.08,329,330,0.77,0.94
2025-08-20,O:SPY250821C00638000,10:20:00,10:16:00,20.0,5,8,0.75,0.9
2025-08-20,O:SPY250821C00638000,11:05:00,10:57:00,27.45,310,310,0.51,0.65
2025-08-20,O:SPY250821P00637000,09:40:00,09:30:00,21.01,2,2,1.19,1.44
2025-08-20,O:SPY250821P00637000,09:46:00,09:43:00,20.95,216,222,1.48,1.79
2025-08-20,O:SPY250821P00637000,13:55:00,13:45:00,22.07,50,56,1.45,1.77
2025-08-20,O:SPY250821P00637000,15:56:00,15:49:00,23.91,18,19,0.92,1.14
2025-08-21,O:SPY250822C00639000,09:33:00,09:30:00,25.35,4,12,1.42,1.78
2025-08-21,O:SPY250822C00639000,09:48:00,09:46:00,24.41,124,136,1.27,1.58
2025-08-21,O:SPY250822C00639000,13:34:00,13:25:00,21.82,161,161,1.1,1.34
2025-08-21,O:SPY250822P00638000,09:45:00,09:33:00,28.57,2,4,3.57,4.59
2025-08-21,O:SPY250822P00638000,10:38:00,10:29:00,26.35,14,22,2.77,3.5
2025-08-21,O:SPY250822P00638000,11:12:00,11:01:00,32.78,8,9,3.02,4.01
2025-08-21,O:SPY250822P00638000,11:52:00,11:42:00,21.62,234,237,2.96,3.6
2025-08-22,O:SPY250825C00637000,09:40:00,09:30:00,26.72,155,158,3.48,4.41
2025-08-22,O:SPY250825P00636000,09:57:00,09:45:00,21.58,3,3,1.9,2.31
2025-08-22,O:SPY250825P00636000,10:18:00,10:16:00,23.08,7,7,0.39,0.48
2025-08-22,O:SPY250825P00636000,10:27:00,10:26:00,25.0,1,1,0.44,0.55
2025-08-22,O:SPY250825P00636000,10:52:00,10:46:00,20.0,1,2,0.25,0.3
2025-08-22,O:SPY250825P00636000,11:38:00,11:34:00,20.0,1,5,0.2,0.24
2025-08-22,O:SPY250825P00636000,11:59:00,11:47:00,22.73,1,2,0.22,0.27
2025-08-22,O:SPY250825P00636000,12:16:00,12:02:00,30.43,5,6,0.23,0.3
2025-08-22,O:SPY250825P00636000,12:57:00,12:46:00,21.74,2,2,0.23,0.28
2025-08-22,O:SPY250825P00636000,14:06:00,13:24:00,20.0,1,3,0.15,0.18
2025-08-22,O:SPY250825P00636000,15:39:00,15:00:00,21.43,2,2,0.14,0.17
2025-08-22,O:SPY250825P00636000,16:01:00,16:00:00,25.0,2,5,0.08,0.1
2025-08-25,O:SPY250826C00645000,09:37:00,09:33:00,21.0,7,8,1.0,1.21
2025-08-25,O:SPY250826C00645000,10:49:00,10:45:00,20.65,3,6,0.92,1.11
2025-08-25,O:SPY250826C00645000,11:11:00,10:56:00,21.9,95,113,1.05,1.28
2025-08-25,O:SPY250826C00645000,16:04:00,15:59:00,20.0,2,9,0.35,0.42
2025-08-25,O:SPY250826P00644000,10:20:00,10:09:00,22.22,1,3,1.26,1.54
2025-08-25,O:SPY250826P00644000,10:43:00,10:37:00,23.2,2,4,1.25,1.54
2025-08-25,O:SPY250826P00644000,13:01:00,12:45:00,24.36,186,194,0.78,0.97
2025-08-26,O:SPY250827C00642000,09:53:00,09:49:00,20.18,1,5,2.18,2.62
2025-08-26,O:SPY250827C00642000,12:15:00,11:34:00,24.11,60,90,2.24,2.78
2025-08-26,O:SPY250827C00642000,14:30:00,13:55:00,22.08,103,103,2.4,2.93
